Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT]
1998,YR1998,European Union,EUU,428122323,32458.1859351957,3412010
1998,YR1998,Fragile and conflict affected situations,FCS,585589666,3219.26095697752,515730.80398473
1998,YR1998,Heavily indebted poor countries (HIPC),HPC,449883034,1793.1927643229,76239.2831587018
1998,YR1998,High income,HIC,1087787919,36791.2356050934,12752185.9187442
1998,YR1998,IBRD only,IBD,3901403631,5590.80421508732,9750530.00000001
1998,YR1998,IDA & IBRD total,IBT,4943428031,4873.80896041346,10242252.6044202
1998,YR1998,IDA blend,IDB,351849692,3161.36384895301,329906.563331258
1998,YR1998,IDA only,IDX,690174708,1712.05879452911,160404.973598216
1998,YR1998,IDA total,IDA,1042024400,2199.31745359758,490887.296452629
1998,YR1998,Late-demographic dividend,LTE,2013535099,5916.6681804782,6615469.70254654
1998,YR1998,Latin America & Caribbean,LCN,506010566,12249.6273523188,1229403.8728028
1998,YR1998,Latin America & Caribbean (excluding high income),LAC,455091659,11929.9671593673,1004400
1998,YR1998,Latin America & the Caribbean (IDA & IBRD countries),TLA,490145696,12179.9284984032,1180520
1998,YR1998,Least developed countries: UN classification,LDC,630487968,1658.35138057621,100768.35534521
1998,YR1998,Low & middle income,LMY,4868438618,4664.22281948241,9695792.71578385
1998,YR1998,Low income,LIC,379823251,1426.44364238753,145777.56177716
1998,YR1998,Lower middle income,LMC,2369629151,3454.12151584305,2525354.4655209
1998,YR1998,Middle East & North Africa,MEA,308041622,11668.5335379109,1228517.99518283
1998,YR1998,Middle East & North Africa (excluding high income),MNA,272938873,7421.49031230727,756091.891933222
1998,YR1998,Middle East & North Africa (IDA & IBRD countries),TMN,270162305,7449.51042323585,747950
1998,YR1998,Middle income,MIC,4488615367,4952.91825326881,9549958.67080846
1998,YR1998,North America,NAC,306070116,46172.8453726424,6077343.94543408
1998,YR1998,Not classified,INX,..,..,..
1998,YR1998,OECD members,OED,1182690089,33751.066986633,12504580
1998,YR1998,Other small states,OSS,20646215,..,94864.1757408985
1998,YR1998,Pacific island small states,PSS,1976146,5606.84603345413,1840
1998,YR1998,Post-demographic dividend,PST,1010875500,36410.2080226834,11948868.3592459
1998,YR1998,Pre-demographic dividend,PRE,523022619,2444.20878941808,253366.354662216
1998,YR1998,Small states,SST,29106853,12245.4951161868,125748.797614455
1998,YR1998,South Asia,SAS,1352853147,2464.7267367698,958190
1998,YR1998,South Asia (IDA & IBRD),TSA,1352853147,2464.7267367698,958190
1998,YR1998,Sub-Saharan Africa,SSF,637198518,2784.46096747351,496215.908513854
1998,YR1998,Sub-Saharan Africa (excluding high income),SSA,637119672,2782.42216976059,495925.906121462
1998,YR1998,Sub-Saharan Africa (IDA & IBRD countries),TSS,637198518,2784.46096747351,496215.908513854
1998,YR1998,Upper middle income,UMC,2118986216,6623.93774814385,7024977.65714784
1998,YR1998,World,WLD,5979730356,10526.8354273516,22613709.0352267
1999,YR1999,Afghanistan,AFG,19262847,..,810
1999,YR1999,Albania,ALB,3108778,5474.86778312428,2970
1999,YR1999,Algeria,DZA,30346083,8584.07149594148,77510
1999,YR1999,American Samoa,ASM,57594,..,..
1999,YR1999,Andorra,AND,65655,..,510
1999,YR1999,Angola,AGO,15870753,4719.44911633596,17610
1999,YR1999,Antigua and Barbuda,ATG,73821,17754.5446789081,330
1999,YR1999,Argentina,ARG,36653031,18884.9431117375,134510
1999,YR1999,Armenia,ARM,3206030,3660.03411955301,3110
1999,YR1999,Aruba,ABW,86867,35495.2485725969,..
1999,YR1999,Australia,AUS,18812264,37475.9787592588,333710
1999,YR1999,Austria,AUT,7992324,45060.6187543953,63050
1999,YR1999,Azerbaijan,AZE,7982750,3628.71688349932,26120
1999,YR1999,"Bahamas, The",BHS,320272,36179.8870785966,2320
1999,YR1999,Bahrain,BHR,692133,45053.7461151746,15450
1999,YR1999,Bangladesh,BGD,126754824,2194.52647626906,20110
1999,YR1999,Barbados,BRB,264170,14884.601843092,1300
1999,YR1999,Belarus,BLR,10026738,7575.91832595163,54950
1999,YR1999,Belgium,BEL,10226419,41583.0973922951,115510
1999,YR1999,Belize,BLZ,232733,7954.44493922975,410
1999,YR1999,Benin,BEN,6788589,2367.76122438256,1340
1999,YR1999,Bermuda,BMU,61285,76772.3238467835,..
1999,YR1999,Bhutan,BTN,570990,4067.46515846083,200
1999,YR1999,Bolivia,BOL,8439052,5270.02753937849,8220
1999,YR1999,Bosnia and Herzegovina,BIH,4153014,6091.15750528624,10520
1999,YR1999,Botswana,BWA,1691558,11474.064720341,3860
1999,YR1999,Brazil,BRA,173486281,11196.8385320757,300960
1999,YR1999,British Virgin Islands,VGB,19586,..,..
1999,YR1999,Brunei Darussalam,BRN,327045,68366.6631773269,4430
1999,YR1999,Bulgaria,BGR,8210624,9994.06170175423,44320
1999,YR1999,Burkina Faso,BFA,11533554,1280.92272037571,890
1999,YR1999,Burundi,BDI,6180180,862.006680432851,230
1999,YR1999,Cabo Verde,CPV,449627,3387.62242199753,190
1999,YR1999,Cambodia,KHM,11899006,1376.04671682194,1910
1999,YR1999,Cameroon,CMR,14698973,2905.13115705112,4790
1999,YR1999,Canada,CAN,30401286,39671.3846482747,494280
1999,YR1999,Cayman Islands,CYM,38295,..,..
1999,YR1999,Central African Republic,CAF,3655360,1062.29825753147,240
1999,YR1999,Chad,TCD,7981889,947.703547525468,490
1999,YR1999,Channel Islands,CHI,144811,..,..
1999,YR1999,Chile,CHL,15176410,14855.3571822158,54430
1999,YR1999,China,CHN,1252735000,3206.73002570588,3153660
1999,YR1999,Colombia,COL,38585033,9023.62123323153,55400
1999,YR1999,Comoros,COM,526443,2633.56575557764,100
1999,YR1999,"Congo, Dem. Rep.",COD,47227238,805.277881391273,2090
1999,YR1999,"Congo, Rep.",COG,3016659,4240.1559969383,3960
1999,YR1999,Costa Rica,CRI,3901430,12343.710851212,5030
1999,YR1999,Cote d'Ivoire,CIV,16345894,4176.59713916772,6830
1999,YR1999,Croatia,HRV,4512597,17678.3897811663,18520
1999,YR1999,Cuba,CUB,11070094,..,28000
1999,YR1999,Curacao,CUW,139428,..,..
1999,YR1999,Cyprus,CYP,931600,31421.783203125,6870
1999,YR1999,Czechia,CZE,10283860,23948.3850340351,111950
1999,YR1999,Denmark,DNK,5321799,47298.5373518437,56730
1999,YR1999,Djibouti,DJI,719371,..,390
1999,YR1999,Dominica,DMA,68698,9491.78345633265,110
1999,YR1999,Dominican Republic,DOM,8411374,8970.39423783387,17790
1999,YR1999,Ecuador,ECU,12412046,8263.37726959497,21610
1999,YR1999,"Egypt, Arab Rep.",EGY,69907887,7168.82076672136,116540
1999,YR1999,El Salvador,SLV,5923852,6464.53168767823,5610
1999,YR1999,Equatorial Guinea,GNQ,655029,8749.4258683878,3230
1999,YR1999,Eritrea,ERI,2356477,..,650
1999,YR1999,Estonia,EST,1390244,16215.5789517586,15290
1999,YR1999,Eswatini,SWZ,1018370,5412.97800561914,680
1999,YR1999,Ethiopia,ETH,65077579,698.193425297066,3180
1999,YR1999,Faroe Islands,FRO,45203,..,..
1999,YR1999,Fiji,FJI,823422,9594.63697204944,750
1999,YR1999,Finland,FIN,5165474,37795.0577604714,56510
1999,YR1999,France,FRA,60504420,38490.040182087,374900
1999,YR1999,French Polynesia,PYF,246821,..,..
1999,YR1999,Gabon,GAB,1240764,16716.3720684957,6030
1999,YR1999,"Gambia, The",GMB,1396499,2030.69648045484,260
1999,YR1999,Georgia,GEO,4157192,4737.405515582,4520
1999,YR1999,Germany,DEU,82100243,41769.8120329084,833590
1999,YR1999,Ghana,GHA,19176791,2721.60301274861,6580
1999,YR1999,Gibraltar,GIB,27695,..,..
1999,YR1999,Greece,GRC,10761698,28149.843755764,87400
1999,YR1999,Greenland,GRL,56100,..,..
1999,YR1999,Grenada,GRD,106823,10658.9817989589,220
1999,YR1999,Guam,GUM,158395,..,..
1999,YR1999,Guatemala,GTM,11311078,6428.04797639113,8200
1999,YR1999,Guinea,GIN,8174897,1676.71821198145,1430
1999,YR1999,Guinea-Bissau,GNB,1206474,1627.07534982556,190
1999,YR1999,Guyana,GUY,758014,7766.33261018874,1740
1999,YR1999,Haiti,HTI,8208941,3008.93460989969,1380
1999,YR1999,Honduras,HND,6477365,3886.98547402139,4750
1999,YR1999,"Hong Kong SAR, China",HKG,6606500,34029.9387104498,..
1999,YR1999,Hungary,HUN,10237530,18531.7496543312,57910
1999,YR1999,Iceland,ISL,277381,40103.865986755,2120
1999,YR1999,India,IND,1040500054,2521.57665792208,901330
1999,YR1999,Indonesia,IDN,210996910,5435.75524917065,279480
1999,YR1999,"Iran, Islamic Rep.",IRN,64474745,10589.984709172,323360
1999,YR1999,Iraq,IRQ,23820734,7763.87253379783,72710
1999,YR1999,Ireland,IRL,3754786,44926.5289446156,39970
1999,YR1999,Isle of Man,IMN,74668,..,..
1999,YR1999,Israel,ISR,6125000,28556.7957546025,52980
1999,YR1999,Italy,ITA,56916317,41501.788369041,433010
1999,YR1999,Jamaica,JAM,2596271,9471.59863925013,9980
1999,YR1999,Japan,JPN,126631000,35405.0801304671,1165320
1999,YR1999,Jordan,JOR,4950775,8686.43840193284,14630
1999,YR1999,Kazakhstan,KAZ,14928374,9330.56478866572,122650
1999,YR1999,Kenya,KEN,29965129,3380.77643972631,7490
1999,YR1999,Kiribati,KIR,87289,1976.36843014667,30
1999,YR1999,"Korea, Dem. People's Rep.",PRK,23204498,..,66580
1999,YR1999,"Korea, Rep.",KOR,46616677,21232.6097622601,401880
1999,YR1999,Kosovo,XKX,1762000,..,..
1999,YR1999,Kuwait,KWT,1877427,57210.5364864302,45740
1999,YR1999,Kyrgyz Republic,KGZ,4840400,2954.95412236834,4790
1999,YR1999,Lao PDR,LAO,5340056,2696.16393881473,880
1999,YR1999,Latvia,LVA,2390482,12174.3037617541,7550
1999,YR1999,Lebanon,LBN,4250020,12752.0629244267,17040
1999,YR1999,Lesotho,LSO,1994243,1653.92269100342,390
1999,YR1999,Liberia,LBR,2789743,..,400
1999,YR1999,Libya,LBY,5057998,26668.4443358796,43220
1999,YR1999,Liechtenstein,LIE,32615,..,230
1999,YR1999,Lithuania,LTU,3524238,13259.6169504528,12250
1999,YR1999,Luxembourg,LUX,430475,94115.3840349976,7920
1999,YR1999,"Macao SAR, China",MAC,425518,48509.7526216919,..
1999,YR1999,Madagascar,MDG,15730885,1549.0308036449,1670
1999,YR1999,Malawi,MWI,10973956,1127.38160810668,790
1999,YR1999,Malaysia,MYS,22368655,15161.4072950016,114450
1999,YR1999,Maldives,MDV,278111,12922.7995661622,430
1999,YR1999,Mali,MLI,10916993,1633.11758820554,..
1999,YR1999,Malta,MLT,387578,23142.0473850119,2410
1999,YR1999,Marshall Islands,MHL,53834,3137.01484864916,100
1999,YR1999,Mauritania,MRT,2620611,4464.21104428696,1300
1999,YR1999,Mauritius,MUS,1175267,11437.143955596,2200
1999,YR1999,Mexico,MEX,96334810,17370.8129070839,355180
1999,YR1999,"Micronesia, Fed. Sts.",FSM,111539,3153.95915814503,130
1999,YR1999,Moldova,MDA,2930622,4958.03402467878,7350
1999,YR1999,Monaco,MCO,32394,..,..
1999,YR1999,Mongolia,MNG,2428488,4415.03193688836,8610
1999,YR1999,Montenegro,MNE,606001,12024.7013412938,1210
1999,YR1999,Morocco,MAR,28176997,4089.88354492188,32200
1999,YR1999,Mozambique,MOZ,17337893,636.791741056073,1230
1999,YR1999,Myanmar,MMR,45041636,875.418496916139,8710
1999,YR1999,Namibia,NAM,1778277,6635.53911764096,1980
1999,YR1999,Nauru,NRU,10383,..,90
1999,YR1999,Nepal,NPL,24143157,1935.69172280422,3120
1999,YR1999,Netherlands,NLD,15812088,45839.1314634489,161450
1999,YR1999,New Caledonia,NCL,209214,..,..
1999,YR1999,New Zealand,NZL,3835100,32035.0456929657,28610
1999,YR1999,Nicaragua,NIC,5049878,3827.1252438507,3540
1999,YR1999,Niger,NER,11231469,952.499580194841,650
1999,YR1999,Nigeria,NGA,119695565,2896.14790852422,87020
1999,YR1999,North Macedonia,MKD,2017142,9824.461796112,9090
1999,YR1999,Northern Mariana Islands,MNP,76237,..,..
1999,YR1999,Norway,NOR,4461913,55713.7558893203,39700
1999,YR1999,Oman,OMN,2312600,35573.591108352,21980
1999,YR1999,Pakistan,PAK,149694462,3331.95304121718,98770
1999,YR1999,Palau,PLW,19380,..,200
1999,YR1999,Panama,PAN,2943120,14542.8114073091,5010
1999,YR1999,Papua New Guinea,PNG,5321388,3235.69774008928,2600
1999,YR1999,Paraguay,PRY,5026031,9248.59373640073,4270
1999,YR1999,Peru,PER,26252239,6303.45605337146,29070
1999,YR1999,Philippines,PHL,76249064,4364.28354170576,71580
1999,YR1999,Poland,POL,38660271,15311.4429382645,308980
1999,YR1999,Portugal,PRT,10217828,29472.7098799307,62210
1999,YR1999,Puerto Rico,PRI,3800081,29251.0446739179,..
1999,YR1999,Qatar,QAT,613302,..,29000
1999,YR1999,Romania,ROU,22472040,11868.7081497906,84990
1999,YR1999,Russian Federation,RUS,147214776,13189.7939453125,1523720
1999,YR1999,Rwanda,RWA,8009587,793.011323063521,530
1999,YR1999,Samoa,WSM,182211,4011.17233523091,150
1999,YR1999,San Marino,SMR,26404,75441.8387711065,..
1999,YR1999,Sao Tome and Principe,STP,141808,..,50
1999,YR1999,Saudi Arabia,SAU,21009660,39066.9270193723,239520
1999,YR1999,Senegal,SEN,9478564,2582.12064405319,3960
1999,YR1999,Serbia,SRB,7540401,8359.62003172676,40010
1999,YR1999,Seychelles,SYC,80410,19203.080606402,310
1999,YR1999,Sierra Leone,SLE,4475145,1016.01072333707,200
1999,YR1999,Singapore,SGP,3958723,52166.0225765605,37800
1999,YR1999,Sint Maarten (Dutch part),SXM,31084,..,..
1999,YR1999,Slovak Republic,SVK,5396020,15423.4831045824,40660
1999,YR1999,Slovenia,SVN,1983045,25421.2948966234,14910
1999,YR1999,Solomon Islands,SLB,419229,2543.39569502008,230
1999,YR1999,Somalia,SOM,8384479,..,500
1999,YR1999,South Africa,ZAF,46364681,10270.0635127072,278410
1999,YR1999,South Sudan,SSD,5850145,..,420
1999,YR1999,Spain,ESP,40386875,33154.4666207698,278300
1999,YR1999,Sri Lanka,LKA,18663293,5841.736802333,9500
1999,YR1999,St. Kitts and Nevis,KNA,44825,18103.5516085709,180
1999,YR1999,St. Lucia,LCA,158256,12903.0599464545,390
1999,YR1999,St. Martin (French part),MAF,29099,..,..
1999,YR1999,St. Vincent and the Grenadines,VCT,113995,8580.74442025424,190
1999,YR1999,Sudan,SDN,25634162,3911.6005859375,5310
1999,YR1999,Suriname,SUR,470458,12812.7731837027,2150
1999,YR1999,Sweden,SWE,8857874,38839.4262714954,57260
1999,YR1999,Switzerland,CHE,7143991,58021.4359714063,44530
1999,YR1999,Syrian Arab Republic,SYR,15901201,..,43870
1999,YR1999,Tajikistan,TJK,6189565,1228.17021707952,2540
1999,YR1999,Tanzania,TZA,33499772,1348.37707519531,2520
1999,YR1999,Thailand,THA,62442651,9467.92123929489,163790
1999,YR1999,Timor-Leste,TLS,866649,..,..
1999,YR1999,Togo,TGO,4867941,1733.74899900025,1710
1999,YR1999,Tonga,TON,101982,4793.38937957332,110
1999,YR1999,Trinidad and Tobago,TTO,1327063,15204.3097930686,9900
1999,YR1999,Tunisia,TUN,9788067,7406.8417414198,19660
1999,YR1999,Turkiye,TUR,63185615,14445.3857396939,192650
1999,YR1999,Turkmenistan,TKM,4501079,4397.05457498491,37690
1999,YR1999,Turks and Caicos Islands,TCA,17984,..,..
1999,YR1999,Tuvalu,TUV,9640,3517.64945458025,10
1999,YR1999,Uganda,UGA,23279247,1242.05188732283,1290
1999,YR1999,Ukraine,UKR,49674000,7008.24365234375,305730
1999,YR1999,United Arab Emirates,ARE,3097563,92368.8132644078,85680
1999,YR1999,United Kingdom,GBR,58682466,37678.6944025227,522750
1999,YR1999,United States,USA,279040000,48749.5975297555,5609020
1999,YR1999,Uruguay,URY,3278963,14951.3861524734,6780
1999,YR1999,Uzbekistan,UZB,24311650,2897.8200356971,116490
1999,YR1999,Vanuatu,VUT,187432,2858.049336374,90
1999,YR1999,"Venezuela, RB",VEN,23966960,..,125460
1999,YR1999,Vietnam,VNM,78123713,3495.09796838066,46410
1999,YR1999,Virgin Islands (U.S.),VIR,108599,..,..
1999,YR1999,West Bank and Gaza,PSE,2848431,5052.06407236539,..
1999,YR1999,"Yemen, Rep.",YEM,18114552,..,14060
1999,YR1999,Zambia,ZMB,9621238,2074.4536626438,1760
1999,YR1999,Zimbabwe,ZWE,11716454,2866.0328863699,15820
1999,YR1999,Africa Eastern and Southern,AFE,391486231,2872.69727311049,351070
1999,YR1999,Africa Western and Central,AFW,262397030,2644.52441415915,133013.187486639
1999,YR1999,Arab World,ARB,280650496,10481.475296829,901624.461623594
1999,YR1999,Caribbean small states,CSS,6535399,12391.9741916157,29220
1999,YR1999,Central Europe and the Baltics,CEB,109060951,15482.2218404139,717330
1999,YR1999,Early-demographic dividend,EAR,2452952807,5212.97096500403,3731456.08595116
1999,YR1999,East Asia & Pacific,EAS,2028993034,6996.59225386211,6140436.44879451
1999,YR1999,East Asia & Pacific (excluding high income),EAP,1799071266,3791.21955749731,3920664.5257946
1999,YR1999,East Asia & Pacific (IDA & IBRD countries),TEA,1775819557,3836.00068314663,3854112.38846569
1999,YR1999,Euro area,EMU,320272154,38219.1850246048,2613760
1999,YR1999,Europe & Central Asia,ECS,861848594,24313.4044497156,6439302.0049273
1999,YR1999,Europe & Central Asia (excluding high income),ECA,370546751,10326.1831933394,2515683.63850713
1999,YR1999,Europe & Central Asia (IDA & IBRD countries),TEC,436191659,10924.0457932548,2927938.49260162
1999,YR1999,European Union,EUU,428828749,33329.8117941184,3354420
1999,YR1999,Fragile and conflict affected situations,FCS,598919585,3246.01120144434,495713.088617948
1999,YR1999,Heavily indebted poor countries (HIPC),HPC,462533086,1799.14501778471,78957.3881932022
1999,YR1999,High income,HIC,1094621522,37782.560899006,12827141.973549
1999,YR1999,IBRD only,IBD,3951120931,5730.03543731991,9739860.00000001
1999,YR1999,IDA & IBRD total,IBT,5019059496,4980.21913252328,10245984.0881619
1999,YR1999,IDA blend,IDB,361007750,3156.91851758943,338950.855469285
1999,YR1999,IDA only,IDX,706930815,1739.70148471995,165850.006267541
1999,YR1999,IDA total,IDA,1067938565,2215.88179507152,505382.891795432
1999,YR1999,Late-demographic dividend,LTE,2030605673,6128.08059658157,6553313.97536997
1999,YR1999,Latin America & Caribbean,LCN,513714410,12132.2743568522,1222461.41413169
1999,YR1999,Latin America & Caribbean (excluding high income),LAC,462047783,11801.6402757999,998710
1999,YR1999,Latin America & the Caribbean (IDA & IBRD countries),TLA,497788851,12045.5089729806,1172800
1999,YR1999,Least developed countries: UN classification,LDC,646252000,1686.02050277014,106743.645921907
1999,YR1999,Low & middle income,LMY,4943693250,4769.66137948681,9731208.01026002
1999,YR1999,Low income,LIC,390376128,1431.54367767778,152779.404664097
1999,YR1999,Lower middle income,LMC,2414211939,3541.94233129372,2660693.76093096
1999,YR1999,Middle East & North Africa,MEA,314472124,11656.7573980102,1273868.7056796
1999,YR1999,Middle East & North Africa (excluding high income),MNA,278356861,7613.78196626317,783628.415947208
1999,YR1999,Middle East & North Africa (IDA & IBRD countries),TMN,275508430,7641.05590871283,775190
1999,YR1999,Middle income,MIC,4553317122,5070.52505443375,9578423.46560241
1999,YR1999,North America,NAC,309502571,47863.4272711038,6105323.21736726
1999,YR1999,Not classified,INX,..,..,..
1999,YR1999,OECD members,OED,1191524686,34587.6386707893,12554900
1999,YR1999,Other small states,OSS,21041578,..,97748.2878635296
1999,YR1999,Pacific island small states,PSS,2006341,5864.69597126887,1890
1999,YR1999,Post-demographic dividend,PST,1015710581,37477.9318036456,12015419.5692802
1999,YR1999,Pre-demographic dividend,PRE,537918075,2477.23599868817,237500.775671496
1999,YR1999,Small states,SST,29583318,12436.0002897156,128891.262576797
1999,YR1999,South Asia,SAS,1379867738,2598.93565315371,1034270
1999,YR1999,South Asia (IDA & IBRD),TSA,1379867738,2598.93565315371,1034270
1999,YR1999,Sub-Saharan Africa,SSF,653883261,2776.83677509336,484131.670730478
1999,YR1999,Sub-Saharan Africa (excluding high income),SSA,653802851,2774.81238005891,483821.591458989
1999,YR1999,Sub-Saharan Africa (IDA & IBRD countries),TSS,653883261,2776.83677509336,484131.670730478
1999,YR1999,Upper middle income,UMC,2139105183,6790.1674237667,6918368.99477281
1999,YR1999,World,WLD,6062281732,10748.9885707173,22720117.5927627
2000,YR2000,Afghanistan,AFG,19542982,..,760
2000,YR2000,Albania,ALB,3089027,5892.60142350251,3170
2000,YR2000,Algeria,DZA,30774621,8786.19034965696,80050
2000,YR2000,American Samoa,ASM,58230,..,..
2000,YR2000,Andorra,AND,66097,..,520
2000,YR2000,Angola,AGO,16394062,4708.36097674856,16200
2000,YR2000,Antigua and Barbuda,ATG,75055,18545.9200026641,330
2000,YR2000,Argentina,ARG,37070774,18524.8096075258,132270
2000,YR2000,Armenia,ARM,3168523,3921.85752187599,3560
2000,YR2000,Aruba,ABW,89101,37241.0304977201,..
2000,YR2000,Australia,AUS,19028802,38494.8866763373,339450
2000,YR2000,Austria,AUT,8011566,46469.8610601036,63530
2000,YR2000,Azerbaijan,AZE,8048600,3998.52048313078,27690
2000,YR2000,"Bahamas, The",BHS,325014,37131.3030798323,2230
2000,YR2000,Bahrain,BHR,711442,46154.0295372007,15880
2000,YR2000,Bangladesh,BGD,129193327,2267.07534755879,21650
2000,YR2000,Barbados,BRB,264657,15517.9408347638,1240
2000,YR2000,Belarus,BLR,9979610,8053.17363808324,52940
2000,YR2000,Belgium,BEL,10251250,43024.1399101042,117270
2000,YR2000,Belize,BLZ,240406,8702.08265110585,450
2000,YR2000,Benin,BEN,6998023,2431.44565209518,1420
2000,YR2000,Bermuda,BMU,61833,83181.5263421175,..
2000,YR2000,Bhutan,BTN,587207,4087.83067216439,210
2000,YR2000,Bolivia,BOL,8592656,5305.61925665853,8210
2000,YR2000,Bosnia and Herzegovina,BIH,4179350,6825.43938833593,13960
2000,YR2000,Botswana,BWA,1726985,11462.0791450141,4030
2000,YR2000,Brazil,BRA,175873720,11529.4866151644,313670
2000,YR2000,British Virgin Islands,VGB,20104,..,..
2000,YR2000,Brunei Darussalam,BRN,333926,68865.7872998496,4720
2000,YR2000,Bulgaria,BGR,8170172,10504.2640541488,43420
2000,YR2000,Burkina Faso,BFA,11882888,1266.74481663807,940
2000,YR2000,Burundi,BDI,6307659,837.348411451095,260
2000,YR2000,Cabo Verde,CPV,458251,3798.67985954743,220
2000,YR2000,Cambodia,KHM,12118841,1486.10711387507,1960
2000,YR2000,Cameroon,CMR,15091594,2937.99187273851,5210
2000,YR2000,Canada,CAN,30685730,41338.6470179142,514220
2000,YR2000,Cayman Islands,CYM,39658,..,..
2000,YR2000,Central African Republic,CAF,3759170,1007.24783442941,240
2000,YR2000,Chad,TCD,8259137,907.833513620676,290
2000,YR2000,Channel Islands,CHI,145306,..,..
2000,YR2000,Chile,CHL,15351799,15415.7542853766,50420
2000,YR2000,China,CHN,1262645000,3451.67923093446,3346530
2000,YR2000,Colombia,COL,39215135,9138.31891513086,58340
2000,YR2000,Comoros,COM,536758,2863.15184983925,100
2000,YR2000,"Congo, Dem. Rep.",COD,48616317,728.207196902485,1630
2000,YR2000,"Congo, Rep.",COG,3134030,4390.56305706482,4350
2000,YR2000,Costa Rica,CRI,3979193,12570.6960867797,4950
2000,YR2000,Cote d'Ivoire,CIV,16799670,4052.9819384192,6490
2000,YR2000,Croatia,HRV,4468302,18364.9786763039,18040
2000,YR2000,Cuba,CUB,11105791,..,28350
2000,YR2000,Curacao,CUW,133860,28613.9000650843,..
2000,YR2000,Cyprus,CYP,948237,32943.90625,7130
2000,YR2000,Czechia,CZE,10255063,24976.5063182959,123170
2000,YR2000,Denmark,DNK,5339616,48907.0114021027,52600
2000,YR2000,Djibouti,DJI,742033,..,370
2000,YR2000,Dominica,DMA,68346,9763.94122601566,130
2000,YR2000,Dominican Republic,DOM,8540791,9246.30941620922,18670
2000,YR2000,Ecuador,ECU,12626507,8211.71125413845,22050
2000,YR2000,"Egypt, Arab Rep.",EGY,71371371,7469.11306129226,114610
2000,YR2000,El Salvador,SLV,5958482,6499.45072296525,5630
2000,YR2000,Equatorial Guinea,GNQ,684977,9890.81773740153,2220
2000,YR2000,Eritrea,ERI,2392880,..,640
2000,YR2000,Estonia,EST,1396985,17765.2075336124,14920
2000,YR2000,Eswatini,SWZ,1030496,5443.4393569793,690
2000,YR2000,Ethiopia,ETH,67031867,719.004435514051,3560
2000,YR2000,Faroe Islands,FRO,45660,..,..
2000,YR2000,Fiji,FJI,832509,9328.58130318814,810
2000,YR2000,Finland,FIN,5176209,39894.1944569685,55100
2000,YR2000,France,FRA,60921384,39726.4884007159,373120
2000,YR2000,French Polynesia,PYF,250927,..,..
2000,YR2000,Gabon,GAB,1272935,15987.0890848748,6080
2000,YR2000,"Gambia, The",GMB,1437539,2081.22229631874,240
2000,YR2000,Georgia,GEO,4077131,4919.23187995616,4770
2000,YR2000,Germany,DEU,82211508,42928.1813366719,830280
2000,YR2000,Ghana,GHA,19665502,2752.16477326633,5740
2000,YR2000,Gibraltar,GIB,27741,..,..
2000,YR2000,Greece,GRC,10805808,29133.8394364843,94460
2000,YR2000,Greenland,GRL,56200,..,..
2000,YR2000,Grenada,GRD,107432,11116.6117080388,210
2000,YR2000,Guam,GUM,160188,..,..
2000,YR2000,Guatemala,GTM,11589761,6499.88328517311,9420
2000,YR2000,Guinea,GIN,8336967,1685.27633120408,1490
2000,YR2000,Guinea-Bissau,GNB,1230849,1681.40622921676,150
2000,YR2000,Guyana,GUY,759051,7649.9495600889,1660
2000,YR2000,Haiti,HTI,8360225,2980.19165427549,1470
2000,YR2000,Honduras,HND,6656725,4058.02886183231,4990
2000,YR2000,"Hong Kong SAR, China",HKG,6665000,36316.2406296934,..
2000,YR2000,Hungary,HUN,10210971,19412.1834111207,54630
2000,YR2000,Iceland,ISL,281205,41530.5173238278,2230
2000,YR2000,India,IND,1059633675,2571.14965568846,937860
2000,YR2000,Indonesia,IDN,214072421,5621.26204059787,280650
2000,YR2000,"Iran, Islamic Rep.",IRN,65544383,11026.1018073584,340450
2000,YR2000,Iraq,IRQ,24628858,8779.79256186123,87630
2000,YR2000,Ireland,IRL,3805174,48500.3473666542,42530
2000,YR2000,Isle of Man,IMN,75562,..,..
2000,YR2000,Israel,ISR,6289000,30223.8827593659,57000
2000,YR2000,Italy,ITA,56942108,43053.93306429,436300
2000,YR2000,Jamaica,JAM,2612205,9496.54312229754,10060
2000,YR2000,Japan,JPN,126843000,36323.0952973411,1182610
2000,YR2000,Jordan,JOR,5056174,8866.47764469964,16270
2000,YR2000,Kazakhstan,KAZ,14883626,10275.7618712984,120150
2000,YR2000,Kenya,KEN,30851606,3303.32644478253,8320
2000,YR2000,Kiribati,KIR,88826,2063.55600153969,30
2000,YR2000,"Korea, Dem. People's Rep.",PRK,23367059,..,71820
2000,YR2000,"Korea, Rep.",KOR,47008111,22963.638542808,456660
2000,YR2000,Kosovo,XKX,1700000,..,..
2000,YR2000,Kuwait,KWT,1934901,58117.1805811331,49840
2000,YR2000,Kyrgyz Republic,KGZ,4898400,3078.90925165177,4670
2000,YR2000,Lao PDR,LAO,5430853,2804.81827700062,900
2000,YR2000,Latvia,LVA,2367550,12989.8984223071,6930
2000,YR2000,Lebanon,LBN,4320642,12711.9465634501,15670
2000,YR2000,Lesotho,LSO,1998630,1714.25017639875,390
2000,YR2000,Liberia,LBR,2895224,1725.14489392022,430
